X,year,month,measure,day,value
133,2015,6,Max.TemperatureF,X18,76
134,2015,6,Mean.TemperatureF,X18,67
135,2015,6,Min.TemperatureF,X18,57
136,2015,6,Max.Dew.PointF,X18,54
137,2015,6,MeanDew.PointF,X18,49
138,2015,6,Min.DewpointF,X18,45
139,2015,6,Max.Humidity,X18,72
140,2015,6,Mean.Humidity,X18,59
141,2015,6,Min.Humidity,X18,46
142,2015,6,Max.Sea.Level.PressureIn,X18,30.14
143,2015,6,Mean.Sea.Level.PressureIn,X18,30.04
144,2015,6,Min.Sea.Level.PressureIn,X18,29.93
145,2015,6,Max.VisibilityMiles,X18,10
146,2015,6,Mean.VisibilityMiles,X18,-1
147,2015,6,Min.VisibilityMiles,X18,10
148,2015,6,Max.Wind.SpeedMPH,X18,17
149,2015,6,Mean.Wind.SpeedMPH,X18,10
150,2015,6,Max.Gust.SpeedMPH,X18,23
151,2015,6,PrecipitationIn,X18,0
152,2015,6,CloudCover,X18,5
153,2015,6,Events,X18,
154,2015,6,WindDirDegrees,X18,189
155,2015,7,Max.TemperatureF,X18,78
156,2015,7,Mean.TemperatureF,X18,71
157,2015,7,Min.TemperatureF,X18,64
158,2015,7,Max.Dew.PointF,X18,68
159,2015,7,MeanDew.PointF,X18,65
160,2015,7,Min.DewpointF,X18,61
161,2015,7,Max.Humidity,X18,93
162,2015,7,Mean.Humidity,X18,81
163,2015,7,Min.Humidity,X18,69
164,2015,7,Max.Sea.Level.PressureIn,X18,30.04
165,2015,7,Mean.Sea.Level.PressureIn,X18,29.95
166,2015,7,Min.Sea.Level.PressureIn,X18,29.86
167,2015,7,Max.VisibilityMiles,X18,10
168,2015,7,Mean.VisibilityMiles,X18,10
169,2015,7,Min.VisibilityMiles,X18,2
170,2015,7,Max.Wind.SpeedMPH,X18,21
171,2015,7,Mean.Wind.SpeedMPH,X18,11
172,2015,7,Max.Gust.SpeedMPH,X18,28
173,2015,7,PrecipitationIn,X18,0.14
174,2015,7,CloudCover,X18,7
175,2015,7,Events,X18,Rain
176,2015,7,WindDirDegrees,X18,200
177,2015,8,Max.TemperatureF,X18,87
178,2015,8,Mean.TemperatureF,X18,79
179,2015,8,Min.TemperatureF,X18,71
180,2015,8,Max.Dew.PointF,X18,71
181,2015,8,MeanDew.PointF,X18,69
182,2015,8,Min.DewpointF,X18,65
183,2015,8,Max.Humidity,X18,90
184,2015,8,Mean.Humidity,X18,76
185,2015,8,Min.Humidity,X18,61
186,2015,8,Max.Sea.Level.PressureIn,X18,30.03
187,2015,8,Mean.Sea.Level.PressureIn,X18,30.01
188,2015,8,Min.Sea.Level.PressureIn,X18,29.97
189,2015,8,Max.VisibilityMiles,X18,10
190,2015,8,Mean.VisibilityMiles,X18,8
191,2015,8,Min.VisibilityMiles,X18,0
192,2015,8,Max.Wind.SpeedMPH,X18,29
193,2015,8,Mean.Wind.SpeedMPH,X18,8
194,2015,8,Max.Gust.SpeedMPH,X18,38
195,2015,8,PrecipitationIn,X18,0.14
196,2015,8,CloudCover,X18,4
197,2015,8,Events,X18,Rain-Thunderstorm
198,2015,8,WindDirDegrees,X18,192
199,2015,9,Max.TemperatureF,X18,85
200,2015,9,Mean.TemperatureF,X18,75
201,2015,9,Min.TemperatureF,X18,65
202,2015,9,Max.Dew.PointF,X18,62
203,2015,9,MeanDew.PointF,X18,60
204,2015,9,Min.DewpointF,X18,57
205,2015,9,Max.Humidity,X18,87
206,2015,9,Mean.Humidity,X18,64
207,2015,9,Min.Humidity,X18,40
208,2015,9,Max.Sea.Level.PressureIn,X18,30.04
209,2015,9,Mean.Sea.Level.PressureIn,X18,30
210,2015,9,Min.Sea.Level.PressureIn,X18,29.95
211,2015,9,Max.VisibilityMiles,X18,10
212,2015,9,Mean.VisibilityMiles,X18,10
213,2015,9,Min.VisibilityMiles,X18,10
214,2015,9,Max.Wind.SpeedMPH,X18,17
215,2015,9,Mean.Wind.SpeedMPH,X18,8
216,2015,9,Max.Gust.SpeedMPH,X18,22
217,2015,9,PrecipitationIn,X18,0
218,2015,9,CloudCover,X18,1
219,2015,9,Events,X18,
220,2015,9,WindDirDegrees,X18,199
221,2015,10,Max.TemperatureF,X18,47
222,2015,10,Mean.TemperatureF,X18,40
223,2015,10,Min.TemperatureF,X18,33
224,2015,10,Max.Dew.PointF,X18,29
225,2015,10,MeanDew.PointF,X18,19
226,2015,10,Min.DewpointF,X18,13
227,2015,10,Max.Humidity,X18,64
228,2015,10,Mean.Humidity,X18,46
229,2015,10,Min.Humidity,X18,28
230,2015,10,Max.Sea.Level.PressureIn,X18,30.33
231,2015,10,Mean.Sea.Level.PressureIn,X18,30.22
232,2015,10,Min.Sea.Level.PressureIn,X18,30.13
233,2015,10,Max.VisibilityMiles,X18,10
234,2015,10,Mean.VisibilityMiles,X18,10
235,2015,10,Min.VisibilityMiles,X18,10
236,2015,10,Max.Wind.SpeedMPH,X18,22
237,2015,10,Mean.Wind.SpeedMPH,X18,11
238,2015,10,Max.Gust.SpeedMPH,X18,30
239,2015,10,PrecipitationIn,X18,T
240,2015,10,CloudCover,X18,2
241,2015,10,Events,X18,
242,2015,10,WindDirDegrees,X18,319
243,2015,11,Max.TemperatureF,X18,48
244,2015,11,Mean.TemperatureF,X18,40
245,2015,11,Min.TemperatureF,X18,31
246,2015,11,Max.Dew.PointF,X18,38
247,2015,11,MeanDew.PointF,X18,33
248,2015,11,Min.DewpointF,X18,29
249,2015,11,Max.Humidity,X18,85
250,2015,11,Mean.Humidity,X18,69
251,2015,11,Min.Humidity,X18,53
252,2015,11,Max.Sea.Level.PressureIn,X18,30.61
253,2015,11,Mean.Sea.Level.PressureIn,X18,30.55
254,2015,11,Min.Sea.Level.PressureIn,X18,30.46
255,2015,11,Max.VisibilityMiles,X18,10
256,2015,11,Mean.VisibilityMiles,X18,10
257,2015,11,Min.VisibilityMiles,X18,10
258,2015,11,Max.Wind.SpeedMPH,X18,15
259,2015,11,Mean.Wind.SpeedMPH,X18,6
260,2015,11,Max.Gust.SpeedMPH,X18,17
261,2015,11,PrecipitationIn,X18,0
262,2015,11,CloudCover,X18,2
263,2015,11,Events,X18,
264,2015,11,WindDirDegrees,X18,158
1,2014,12,Max.TemperatureF,X19,37
2,2014,12,Mean.TemperatureF,X19,33
3,2014,12,Min.TemperatureF,X19,29
4,2014,12,Max.Dew.PointF,X19,25
5,2014,12,MeanDew.PointF,X19,22
6,2014,12,Min.DewpointF,X19,20
7,2014,12,Max.Humidity,X19,69
8,2014,12,Mean.Humidity,X19,63
9,2014,12,Min.Humidity,X19,56
10,2014,12,Max.Sea.Level.PressureIn,X19,30.15
11,2014,12,Mean.Sea.Level.PressureIn,X19,29.98
12,2014,12,Min.Sea.Level.PressureIn,X19,29.86
13,2014,12,Max.VisibilityMiles,X19,10
14,2014,12,Mean.VisibilityMiles,X19,10
15,2014,12,Min.VisibilityMiles,X19,10
16,2014,12,Max.Wind.SpeedMPH,X19,17
17,2014,12,Mean.Wind.SpeedMPH,X19,11
18,2014,12,Max.Gust.SpeedMPH,X19,23
19,2014,12,PrecipitationIn,X19,0
20,2014,12,CloudCover,X19,4
21,2014,12,Events,X19,
22,2014,12,WindDirDegrees,X19,305
23,2015,1,Max.TemperatureF,X19,46
24,2015,1,Mean.TemperatureF,X19,39
25,2015,1,Min.TemperatureF,X19,32
26,2015,1,Max.Dew.PointF,X19,43
27,2015,1,MeanDew.PointF,X19,30
28,2015,1,Min.DewpointF,X19,20
29,2015,1,Max.Humidity,X19,86
30,2015,1,Mean.Humidity,X19,70
31,2015,1,Min.Humidity,X19,53
32,2015,1,Max.Sea.Level.PressureIn,X19,29.73
33,2015,1,Mean.Sea.Level.PressureIn,X19,29.65
34,2015,1,Min.Sea.Level.PressureIn,X19,29.55
35,2015,1,Max.VisibilityMiles,X19,10
36,2015,1,Mean.VisibilityMiles,X19,10
37,2015,1,Min.VisibilityMiles,X19,10
38,2015,1,Max.Wind.SpeedMPH,X19,23
39,2015,1,Mean.Wind.SpeedMPH,X19,15
40,2015,1,Max.Gust.SpeedMPH,X19,31
41,2015,1,PrecipitationIn,X19,0
42,2015,1,CloudCover,X19,3
43,2015,1,Events,X19,
44,2015,1,WindDirDegrees,X19,262
45,2015,2,Max.TemperatureF,X19,30
46,2015,2,Mean.TemperatureF,X19,20
47,2015,2,Min.TemperatureF,X19,10
48,2015,2,Max.Dew.PointF,X19,24
49,2015,2,MeanDew.PointF,X19,14
50,2015,2,Min.DewpointF,X19,-5
51,2015,2,Max.Humidity,X19,92
52,2015,2,Mean.Humidity,X19,71
53,2015,2,Min.Humidity,X19,50
54,2015,2,Max.Sea.Level.PressureIn,X19,29.73
55,2015,2,Mean.Sea.Level.PressureIn,X19,29.61
56,2015,2,Min.Sea.Level.PressureIn,X19,29.53
57,2015,2,Max.VisibilityMiles,X19,10
58,2015,2,Mean.VisibilityMiles,X19,6
59,2015,2,Min.VisibilityMiles,X19,1
60,2015,2,Max.Wind.SpeedMPH,X19,30
61,2015,2,Mean.Wind.SpeedMPH,X19,14
62,2015,2,Max.Gust.SpeedMPH,X19,40
63,2015,2,PrecipitationIn,X19,0.06
64,2015,2,CloudCover,X19,6
65,2015,2,Events,X19,Snow
66,2015,2,WindDirDegrees,X19,263
67,2015,3,Max.TemperatureF,X19,34
68,2015,3,Mean.TemperatureF,X19,27
69,2015,3,Min.TemperatureF,X19,19
70,2015,3,Max.Dew.PointF,X19,0
71,2015,3,MeanDew.PointF,X19,-2
72,2015,3,Min.DewpointF,X19,-4
73,2015,3,Max.Humidity,X19,39
74,2015,3,Mean.Humidity,X19,30
75,2015,3,Min.Humidity,X19,21
76,2015,3,Max.Sea.Level.PressureIn,X19,30.34
77,2015,3,Mean.Sea.Level.PressureIn,X19,30.19
78,2015,3,Min.Sea.Level.PressureIn,X19,30.09
79,2015,3,Max.VisibilityMiles,X19,10
80,2015,3,Mean.VisibilityMiles,X19,10
81,2015,3,Min.VisibilityMiles,X19,10
82,2015,3,Max.Wind.SpeedMPH,X19,30
83,2015,3,Mean.Wind.SpeedMPH,X19,16
84,2015,3,Max.Gust.SpeedMPH,X19,41
85,2015,3,PrecipitationIn,X19,0
86,2015,3,CloudCover,X19,1
87,2015,3,Events,X19,
88,2015,3,WindDirDegrees,X19,306
89,2015,4,Max.TemperatureF,X19,50
90,2015,4,Mean.TemperatureF,X19,46
91,2015,4,Min.TemperatureF,X19,41
92,2015,4,Max.Dew.PointF,X19,38
93,2015,4,MeanDew.PointF,X19,34
94,2015,4,Min.DewpointF,X19,32
95,2015,4,Max.Humidity,X19,76
96,2015,4,Mean.Humidity,X19,66
97,2015,4,Min.Humidity,X19,56
98,2015,4,Max.Sea.Level.PressureIn,X19,30.29
99,2015,4,Mean.Sea.Level.PressureIn,X19,30.23
100,2015,4,Min.Sea.Level.PressureIn,X19,30.09
101,2015,4,Max.VisibilityMiles,X19,10
102,2015,4,Mean.VisibilityMiles,X19,10
103,2015,4,Min.VisibilityMiles,X19,10
104,2015,4,Max.Wind.SpeedMPH,X19,18
105,2015,4,Mean.Wind.SpeedMPH,X19,11
106,2015,4,Max.Gust.SpeedMPH,X19,24
107,2015,4,PrecipitationIn,X19,0
108,2015,4,CloudCover,X19,3
109,2015,4,Events,X19,
110,2015,4,WindDirDegrees,X19,75
111,2015,5,Max.TemperatureF,X19,65
112,2015,5,Mean.TemperatureF,X19,59
113,2015,5,Min.TemperatureF,X19,52
114,2015,5,Max.Dew.PointF,X19,63
115,2015,5,MeanDew.PointF,X19,56
116,2015,5,Min.DewpointF,X19,48
117,2015,5,Max.Humidity,X19,100
118,2015,5,Mean.Humidity,X19,92
119,2015,5,Min.Humidity,X19,83
120,2015,5,Max.Sea.Level.PressureIn,X19,30.09
121,2015,5,Mean.Sea.Level.PressureIn,X19,29.9
122,2015,5,Min.Sea.Level.PressureIn,X19,29.72
123,2015,5,Max.VisibilityMiles,X19,10
124,2015,5,Mean.VisibilityMiles,X19,8
125,2015,5,Min.VisibilityMiles,X19,2
126,2015,5,Max.Wind.SpeedMPH,X19,16
127,2015,5,Mean.Wind.SpeedMPH,X19,10
128,2015,5,Max.Gust.SpeedMPH,X19,23
129,2015,5,PrecipitationIn,X19,0.27
130,2015,5,CloudCover,X19,8
131,2015,5,Events,X19,Rain
132,2015,5,WindDirDegrees,X19,203
133,2015,6,Max.TemperatureF,X19,86
134,2015,6,Mean.TemperatureF,X19,75
135,2015,6,Min.TemperatureF,X19,63
136,2015,6,Max.Dew.PointF,X19,63
137,2015,6,MeanDew.PointF,X19,57
138,2015,6,Min.DewpointF,X19,47
139,2015,6,Max.Humidity,X19,84
140,2015,6,Mean.Humidity,X19,64
141,2015,6,Min.Humidity,X19,43
142,2015,6,Max.Sea.Level.PressureIn,X19,30.05
143,2015,6,Mean.Sea.Level.PressureIn,X19,29.9
144,2015,6,Min.Sea.Level.PressureIn,X19,29.85
145,2015,6,Max.VisibilityMiles,X19,10
146,2015,6,Mean.VisibilityMiles,X19,10
147,2015,6,Min.VisibilityMiles,X19,10
148,2015,6,Max.Wind.SpeedMPH,X19,20
149,2015,6,Mean.Wind.SpeedMPH,X19,10
150,2015,6,Max.Gust.SpeedMPH,X19,26
151,2015,6,PrecipitationIn,X19,0
152,2015,6,CloudCover,X19,6
153,2015,6,Events,X19,
154,2015,6,WindDirDegrees,X19,272
155,2015,7,Max.TemperatureF,X19,90
156,2015,7,Mean.TemperatureF,X19,81
157,2015,7,Min.TemperatureF,X19,71
158,2015,7,Max.Dew.PointF,X19,74
159,2015,7,MeanDew.PointF,X19,71
160,2015,7,Min.DewpointF,X19,68
161,2015,7,Max.Humidity,X19,93
162,2015,7,Mean.Humidity,X19,73
163,2015,7,Min.Humidity,X19,52
164,2015,7,Max.Sea.Level.PressureIn,X19,29.87
165,2015,7,Mean.Sea.Level.PressureIn,X19,29.8
166,2015,7,Min.Sea.Level.PressureIn,X19,29.7
167,2015,7,Max.VisibilityMiles,X19,10
168,2015,7,Mean.VisibilityMiles,X19,10
169,2015,7,Min.VisibilityMiles,X19,7
170,2015,7,Max.Wind.SpeedMPH,X19,20
171,2015,7,Mean.Wind.SpeedMPH,X19,9
172,2015,7,Max.Gust.SpeedMPH,X19,25
173,2015,7,PrecipitationIn,X19,T
174,2015,7,CloudCover,X19,6
175,2015,7,Events,X19,Rain
176,2015,7,WindDirDegrees,X19,206
177,2015,8,Max.TemperatureF,X19,88
178,2015,8,Mean.TemperatureF,X19,80
179,2015,8,Min.TemperatureF,X19,71
180,2015,8,Max.Dew.PointF,X19,70
181,2015,8,MeanDew.PointF,X19,68
182,2015,8,Min.DewpointF,X19,64
183,2015,8,Max.Humidity,X19,93
184,2015,8,Mean.Humidity,X19,72
185,2015,8,Min.Humidity,X19,51
186,2015,8,Max.Sea.Level.PressureIn,X19,30.1
187,2015,8,Mean.Sea.Level.PressureIn,X19,30.06
188,2015,8,Min.Sea.Level.PressureIn,X19,30.03
189,2015,8,Max.VisibilityMiles,X19,10
190,2015,8,Mean.VisibilityMiles,X19,10
191,2015,8,Min.VisibilityMiles,X19,7
192,2015,8,Max.Wind.SpeedMPH,X19,18
193,2015,8,Mean.Wind.SpeedMPH,X19,9
194,2015,8,Max.Gust.SpeedMPH,X19,22
195,2015,8,PrecipitationIn,X19,0
196,2015,8,CloudCover,X19,3
197,2015,8,Events,X19,
198,2015,8,WindDirDegrees,X19,204
199,2015,9,Max.TemperatureF,X19,79
200,2015,9,Mean.TemperatureF,X19,71
201,2015,9,Min.TemperatureF,X19,62
202,2015,9,Max.Dew.PointF,X19,67
203,2015,9,MeanDew.PointF,X19,62
204,2015,9,Min.DewpointF,X19,57
205,2015,9,Max.Humidity,X19,100
206,2015,9,Mean.Humidity,X19,74
207,2015,9,Min.Humidity,X19,48
208,2015,9,Max.Sea.Level.PressureIn,X19,30
209,2015,9,Mean.Sea.Level.PressureIn,X19,29.95
210,2015,9,Min.Sea.Level.PressureIn,X19,29.87
211,2015,9,Max.VisibilityMiles,X19,10
212,2015,9,Mean.VisibilityMiles,X19,8
213,2015,9,Min.VisibilityMiles,X19,1
214,2015,9,Max.Wind.SpeedMPH,X19,17
215,2015,9,Mean.Wind.SpeedMPH,X19,10
216,2015,9,Max.Gust.SpeedMPH,X19,21
217,2015,9,PrecipitationIn,X19,0
218,2015,9,CloudCover,X19,4
219,2015,9,Events,X19,
220,2015,9,WindDirDegrees,X19,198
221,2015,10,Max.TemperatureF,X19,48
222,2015,10,Mean.TemperatureF,X19,40
223,2015,10,Min.TemperatureF,X19,31
224,2015,10,Max.Dew.PointF,X19,31
225,2015,10,MeanDew.PointF,X19,20
226,2015,10,Min.DewpointF,X19,15
227,2015,10,Max.Humidity,X19,69
228,2015,10,Mean.Humidity,X19,48
229,2015,10,Min.Humidity,X19,26
230,2015,10,Max.Sea.Level.PressureIn,X19,30.45
231,2015,10,Mean.Sea.Level.PressureIn,X19,30.34
232,2015,10,Min.Sea.Level.PressureIn,X19,30.18
233,2015,10,Max.VisibilityMiles,X19,10
234,2015,10,Mean.VisibilityMiles,X19,10
235,2015,10,Min.VisibilityMiles,X19,10
236,2015,10,Max.Wind.SpeedMPH,X19,17
237,2015,10,Mean.Wind.SpeedMPH,X19,11
238,2015,10,Max.Gust.SpeedMPH,X19,22
239,2015,10,PrecipitationIn,X19,0
240,2015,10,CloudCover,X19,2
241,2015,10,Events,X19,
242,2015,10,WindDirDegrees,X19,275
243,2015,11,Max.TemperatureF,X19,55
244,2015,11,Mean.TemperatureF,X19,49
245,2015,11,Min.TemperatureF,X19,43
246,2015,11,Max.Dew.PointF,X19,50
247,2015,11,MeanDew.PointF,X19,44
248,2015,11,Min.DewpointF,X19,39
249,2015,11,Max.Humidity,X19,89
250,2015,11,Mean.Humidity,X19,83
251,2015,11,Min.Humidity,X19,77
252,2015,11,Max.Sea.Level.PressureIn,X19,30.44
253,2015,11,Mean.Sea.Level.PressureIn,X19,30.3
254,2015,11,Min.Sea.Level.PressureIn,X19,30.06
255,2015,11,Max.VisibilityMiles,X19,10
256,2015,11,Mean.VisibilityMiles,X19,10
257,2015,11,Min.VisibilityMiles,X19,10
258,2015,11,Max.Wind.SpeedMPH,X19,16
259,2015,11,Mean.Wind.SpeedMPH,X19,9
260,2015,11,Max.Gust.SpeedMPH,X19,20
261,2015,11,PrecipitationIn,X19,T
262,2015,11,CloudCover,X19,8
263,2015,11,Events,X19,Rain
264,2015,11,WindDirDegrees,X19,132
1,2014,12,Max.TemperatureF,X20,36
2,2014,12,Mean.TemperatureF,X20,32
3,2014,12,Min.TemperatureF,X20,27
4,2014,12,Max.Dew.PointF,X20,30
5,2014,12,MeanDew.PointF,X20,24
6,2014,12,Min.DewpointF,X20,20
7,2014,12,Max.Humidity,X20,89
8,2014,12,Mean.Humidity,X20,79
9,2014,12,Min.Humidity,X20,69
10,2014,12,Max.Sea.Level.PressureIn,X20,30.31
11,2014,12,Mean.Sea.Level.PressureIn,X20,30.26
12,2014,12,Min.Sea.Level.PressureIn,X20,30.17
13,2014,12,Max.VisibilityMiles,X20,10
14,2014,12,Mean.VisibilityMiles,X20,10
15,2014,12,Min.VisibilityMiles,X20,7
16,2014,12,Max.Wind.SpeedMPH,X20,21
17,2014,12,Mean.Wind.SpeedMPH,X20,10
18,2014,12,Max.Gust.SpeedMPH,X20,26
19,2014,12,PrecipitationIn,X20,T
20,2014,12,CloudCover,X20,6
21,2014,12,Events,X20,Snow
22,2014,12,WindDirDegrees,X20,350
23,2015,1,Max.TemperatureF,X20,39
24,2015,1,Mean.TemperatureF,X20,33
25,2015,1,Min.TemperatureF,X20,27
26,2015,1,Max.Dew.PointF,X20,20
27,2015,1,MeanDew.PointF,X20,13
28,2015,1,Min.DewpointF,X20,5
29,2015,1,Max.Humidity,X20,59
30,2015,1,Mean.Humidity,X20,44
31,2015,1,Min.Humidity,X20,29
32,2015,1,Max.Sea.Level.PressureIn,X20,29.98
33,2015,1,Mean.Sea.Level.PressureIn,X20,29.83
34,2015,1,Min.Sea.Level.PressureIn,X20,29.75
35,2015,1,Max.VisibilityMiles,X20,10
36,2015,1,Mean.VisibilityMiles,X20,10
37,2015,1,Min.VisibilityMiles,X20,10
38,2015,1,Max.Wind.SpeedMPH,X20,23
39,2015,1,Mean.Wind.SpeedMPH,X20,14
40,2015,1,Max.Gust.SpeedMPH,X20,30
41,2015,1,PrecipitationIn,X20,0
42,2015,1,CloudCover,X20,3
43,2015,1,Events,X20,
44,2015,1,WindDirDegrees,X20,270
45,2015,2,Max.TemperatureF,X20,20
46,2015,2,Mean.TemperatureF,X20,13
47,2015,2,Min.TemperatureF,X20,5
48,2015,2,Max.Dew.PointF,X20,-4
49,2015,2,MeanDew.PointF,X20,-6
50,2015,2,Min.DewpointF,X20,-10
51,2015,2,Max.Humidity,X20,55
52,2015,2,Mean.Humidity,X20,45
53,2015,2,Min.Humidity,X20,34
54,2015,2,Max.Sea.Level.PressureIn,X20,30.43
55,2015,2,Mean.Sea.Level.PressureIn,X20,30.04
56,2015,2,Min.Sea.Level.PressureIn,X20,29.74
57,2015,2,Max.VisibilityMiles,X20,10
58,2015,2,Mean.VisibilityMiles,X20,10
59,2015,2,Min.VisibilityMiles,X20,10
60,2015,2,Max.Wind.SpeedMPH,X20,28
61,2015,2,Mean.Wind.SpeedMPH,X20,19
62,2015,2,Max.Gust.SpeedMPH,X20,35
63,2015,2,PrecipitationIn,X20,0
64,2015,2,CloudCover,X20,2
65,2015,2,Events,X20,
66,2015,2,WindDirDegrees,X20,273
67,2015,3,Max.TemperatureF,X20,32
68,2015,3,Mean.TemperatureF,X20,28
69,2015,3,Min.TemperatureF,X20,23
70,2015,3,Max.Dew.PointF,X20,26
71,2015,3,MeanDew.PointF,X20,13
72,2015,3,Min.DewpointF,X20,0
73,2015,3,Max.Humidity,X20,100
74,2015,3,Mean.Humidity,X20,67
75,2015,3,Min.Humidity,X20,33
76,2015,3,Max.Sea.Level.PressureIn,X20,30.4
77,2015,3,Mean.Sea.Level.PressureIn,X20,30.32
78,2015,3,Min.Sea.Level.PressureIn,X20,30.19
79,2015,3,Max.VisibilityMiles,X20,10
80,2015,3,Mean.VisibilityMiles,X20,7
81,2015,3,Min.VisibilityMiles,X20,1
82,2015,3,Max.Wind.SpeedMPH,X20,12
83,2015,3,Mean.Wind.SpeedMPH,X20,4
84,2015,3,Max.Gust.SpeedMPH,X20,26
85,2015,3,PrecipitationIn,X20,0.05
86,2015,3,CloudCover,X20,7
87,2015,3,Events,X20,Snow
88,2015,3,WindDirDegrees,X20,150
89,2015,4,Max.TemperatureF,X20,51
90,2015,4,Mean.TemperatureF,X20,46
91,2015,4,Min.TemperatureF,X20,41
92,2015,4,Max.Dew.PointF,X20,51
93,2015,4,MeanDew.PointF,X20,42
94,2015,4,Min.DewpointF,X20,35
95,2015,4,Max.Humidity,X20,100
96,2015,4,Mean.Humidity,X20,90
97,2015,4,Min.Humidity,X20,79
98,2015,4,Max.Sea.Level.PressureIn,X20,30.25
99,2015,4,Mean.Sea.Level.PressureIn,X20,30.02
100,2015,4,Min.Sea.Level.PressureIn,X20,29.73
101,2015,4,Max.VisibilityMiles,X20,10
102,2015,4,Mean.VisibilityMiles,X20,6
103,2015,4,Min.VisibilityMiles,X20,1
104,2015,4,Max.Wind.SpeedMPH,X20,25
105,2015,4,Mean.Wind.SpeedMPH,X20,14
106,2015,4,Max.Gust.SpeedMPH,X20,32
107,2015,4,PrecipitationIn,X20,0.61
108,2015,4,CloudCover,X20,8
109,2015,4,Events,X20,Rain
110,2015,4,WindDirDegrees,X20,107
111,2015,5,Max.TemperatureF,X20,66
112,2015,5,Mean.TemperatureF,X20,59
113,2015,5,Min.TemperatureF,X20,51
114,2015,5,Max.Dew.PointF,X20,63
115,2015,5,MeanDew.PointF,X20,41
116,2015,5,Min.DewpointF,X20,30
117,2015,5,Max.Humidity,X20,93
118,2015,5,Mean.Humidity,X20,65
119,2015,5,Min.Humidity,X20,36
120,2015,5,Max.Sea.Level.PressureIn,X20,29.92
121,2015,5,Mean.Sea.Level.PressureIn,X20,29.78
122,2015,5,Min.Sea.Level.PressureIn,X20,29.7
123,2015,5,Max.VisibilityMiles,X20,10
124,2015,5,Mean.VisibilityMiles,X20,10
125,2015,5,Min.VisibilityMiles,X20,7
126,2015,5,Max.Wind.SpeedMPH,X20,26
127,2015,5,Mean.Wind.SpeedMPH,X20,14
128,2015,5,Max.Gust.SpeedMPH,X20,35
129,2015,5,PrecipitationIn,X20,0
130,2015,5,CloudCover,X20,4
131,2015,5,Events,X20,
132,2015,5,WindDirDegrees,X20,288
133,2015,6,Max.TemperatureF,X20,75
134,2015,6,Mean.TemperatureF,X20,67
135,2015,6,Min.TemperatureF,X20,58
136,2015,6,Max.Dew.PointF,X20,58
137,2015,6,MeanDew.PointF,X20,51
138,2015,6,Min.DewpointF,X20,46
139,2015,6,Max.Humidity,X20,78
140,2015,6,Mean.Humidity,X20,64
141,2015,6,Min.Humidity,X20,49
142,2015,6,Max.Sea.Level.PressureIn,X20,30.15
143,2015,6,Mean.Sea.Level.PressureIn,X20,30.1
144,2015,6,Min.Sea.Level.PressureIn,X20,30.03
145,2015,6,Max.VisibilityMiles,X20,10
146,2015,6,Mean.VisibilityMiles,X20,10
147,2015,6,Min.VisibilityMiles,X20,10
148,2015,6,Max.Wind.SpeedMPH,X20,18
149,2015,6,Mean.Wind.SpeedMPH,X20,9
150,2015,6,Max.Gust.SpeedMPH,X20,23
151,2015,6,PrecipitationIn,X20,0.04
152,2015,6,CloudCover,X20,5
153,2015,6,Events,X20,
154,2015,6,WindDirDegrees,X20,76
155,2015,7,Max.TemperatureF,X20,92
156,2015,7,Mean.TemperatureF,X20,81
157,2015,7,Min.TemperatureF,X20,70
158,2015,7,Max.Dew.PointF,X20,73
159,2015,7,MeanDew.PointF,X20,66
160,2015,7,Min.DewpointF,X20,52
161,2015,7,Max.Humidity,X20,93
162,2015,7,Mean.Humidity,X20,62
163,2015,7,Min.Humidity,X20,30
164,2015,7,Max.Sea.Level.PressureIn,X20,29.71
165,2015,7,Mean.Sea.Level.PressureIn,X20,29.66
166,2015,7,Min.Sea.Level.PressureIn,X20,29.63
167,2015,7,Max.VisibilityMiles,X20,10
168,2015,7,Mean.VisibilityMiles,X20,10
169,2015,7,Min.VisibilityMiles,X20,7
170,2015,7,Max.Wind.SpeedMPH,X20,20
171,2015,7,Mean.Wind.SpeedMPH,X20,9
172,2015,7,Max.Gust.SpeedMPH,X20,28
173,2015,7,PrecipitationIn,X20,T
174,2015,7,CloudCover,X20,4
175,2015,7,Events,X20,
176,2015,7,WindDirDegrees,X20,272
177,2015,8,Max.TemperatureF,X20,78
178,2015,8,Mean.TemperatureF,X20,73
179,2015,8,Min.TemperatureF,X20,68
180,2015,8,Max.Dew.PointF,X20,70
181,2015,8,MeanDew.PointF,X20,69
182,2015,8,Min.DewpointF,X20,68
183,2015,8,Max.Humidity,X20,100
184,2015,8,Mean.Humidity,X20,88
185,2015,8,Min.Humidity,X20,76
186,2015,8,Max.Sea.Level.PressureIn,X20,30.12
187,2015,8,Mean.Sea.Level.PressureIn,X20,30.09
188,2015,8,Min.Sea.Level.PressureIn,X20,30.04
189,2015,8,Max.VisibilityMiles,X20,10
190,2015,8,Mean.VisibilityMiles,X20,9
191,2015,8,Min.VisibilityMiles,X20,0
192,2015,8,Max.Wind.SpeedMPH,X20,22
193,2015,8,Mean.Wind.SpeedMPH,X20,11
194,2015,8,Max.Gust.SpeedMPH,X20,25
195,2015,8,PrecipitationIn,X20,0
196,2015,8,CloudCover,X20,4
197,2015,8,Events,X20,
198,2015,8,WindDirDegrees,X20,115
199,2015,9,Max.TemperatureF,X20,75
200,2015,9,Mean.TemperatureF,X20,66
